Mass,Temperature,Luminosity,Age,Metallicity,RotationRate,Stage
18.789551930483388,4521.950467026725,28754.610092150564,3.742671776482318,-0.0006595125418931147,7.326983278800707,1
47.54064388985481,4123.225105499613,740845.6041056447,3.335791841351719,0.4934935450251885,1.9266687564272447,1
36.626497696389116,2901.409316998261,297360.90764892066,1.769777585903572,0.12533356131266626,3.5317329742618733,0
29.973058361432127,4836.261730522614,147420.78098661057,6.076594034313865,-0.8333948337764072,6.666478304892401,2
7.885330158077582,2867.7350429302037,1376.795971921655,4.771475363481203,-0.6288395264328892,4.872684510792351,1
7.884126564776512,7180.070983068841,1376.0605871238822,8.658352913316797,-0.5613436319381617,7.411853282485449,2
2.998372247193153,3088.0906867307212,46.67662247859191,0.33077470901576195,-0.4842714927103102,9.615958222106311,0
43.322189674169266,2917.286689589352,535163.3924644731,6.442240596275712,0.13080678390100853,1.2538122083804553,2
30.095639085986118,6083.468584789494,149541.7626123877,7.631859296330496,0.007931559650786957,7.124720392340803,2
35.432821632022666,4329.352171479328,264801.28180069965,7.597270826191187,-0.5936799232715821,2.3804071407579337,2
1.127166265360542,6249.726894752666,1.5204002714452582,8.861878931284297,-0.8648903130886259,4.203319601334936,2
48.498501622883516,3278.540179400361,794418.0879878704,7.293047090866646,-0.6571355910505638,0.4253409853718843,2
41.63888777594104,3859.2158928080275,465850.8815446974,9.278822515860487,0.9687626252372066,1.4454830846977196,3
10.69572162284598,3497.582644714052,4001.615150043533,3.3332394322107057,-0.06290610041705547,3.2657951615841068,1
9.17306586363432,5941.3810911567125,2337.7646717900616,5.037062073347915,0.7346910094042249,3.4856594723510512,2
9.251885041686347,5800.458637259477,2408.828037431851,0.15065583619607786,0.6975049333376866,9.005893642974748,0
15.281687923680932,7887.901299011381,13950.817022619767,0.07950629715987921,0.023039114925747395,7.4439478017385,0
26.285345938448668,4951.365174122985,93110.34585517259,2.4088649383106837,0.41337541692108704,9.724611385051707,1
21.654056430241575,3764.2389575025272,47248.43464114973,1.0170638994194618,-0.6144959791745754,6.030807952318882,0
14.63233409588229,2893.787386989568,11983.884935699314,2.6095115656781784,0.3767934098538166,2.492965947704048,1
30.631459446646733,3396.9569635102116,159069.49889312536,1.77866251233869,-0.45523084147342097,3.3437847962242646,0
7.060743646536888,4304.135392537901,935.3551756385841,0.29491504813809594,0.6641241935083015,3.266375640590474,0
14.678017961907386,2694.866379571718,12115.349634633862,9.093948422596434,-0.8325517337821802,3.332293843866191,3
18.381455980355216,3242.5274999957537,26627.456253620534,0.09214908257502634,0.546277345770555,6.762345313806976,0
22.85789221243009,2740.293723116411,57098.75404181293,7.363460621927484,-0.8001261868627609,5.354998488095121,2
39.280280473511375,3890.437490146406,379849.0376347344,1.5299573903259702,0.7623784737886179,3.915699363057779,0
10.06372172970215,5404.300680452013,3233.3682452745243,9.123173923776005,-0.3915909637299926,1.5759887104142944,3
25.760298476839218,7703.41772991049,86761.71292558881,8.929031436502958,0.3087867296611495,0.31917771312724447,2
29.66148698621592,3223.37016244956,142126.55107865308,6.542472452228881,-0.024995442759440323,2.2664633081181567,2
2.4178755947278865,6749.323211928139,21.979551728283777,6.725619156508046,-0.26739370947532204,1.1639668992899446,2
30.416488109881772,5081.443776443025,155196.43513247947,0.06333802827718855,0.2908836663669929,7.87590580543717,0
8.609153771995848,3870.732335094604,1872.2404653662045,9.848866945474885,0.8950459611024759,1.2137297823574653,3
3.346074489965448,3746.5820033152004,68.52903516504576,8.779547709722387,-0.9174605052507563,7.269859549337678,2
47.44938830894133,3615.3030488230875,735880.2774255711,8.952111195043619,0.8377057117662086,3.9180210287832185,2
48.28503845042051,6241.828356867582,782247.2328438383,6.595852925138211,0.21816331004202705,0.8264460584633821,2
40.43902767101141,4599.412963014224,420535.30961588275,3.45442141725882,0.6146286015381046,8.146027489372699,1
15.300227081751197,3558.041946676824,14010.142993565652,8.937550004413904,-0.23225009313144485,5.838342645342473,2
4.973838488918555,2662.754940395574,274.4232323478976,2.9222541122304118,-0.05631405032477255,2.434038977349373,1
34.24322802295663,3219.0704648236137,234969.47268128203,5.631488317988607,0.737701503602328,8.957343625893413,2
22.063609437606104,2755.594895040317,50450.78917805387,1.0063124137153852,-0.17030406038035384,0.5480573073184595,0
6.189707918754463,3125.82263529012,589.9912159653725,9.220336745026174,0.06931913349816998,2.0980141211578527,3
24.809327814552383,3646.6274203495427,76059.3293477824,1.4162968731344212,-0.9596101538313342,7.545264585278025,0
1.8159872036493978,5983.908091110986,8.070394113626396,2.2567190892467686,-0.6828039883239154,7.122841510067903,1
45.47508806373122,3397.7048426030933,634172.5220911875,5.585760239700868,0.2833730159495995,2.9637897678723326,2
13.013121081840843,3537.1807518719606,7949.414590487535,7.643289072127685,0.43395380212775425,0.7140462659925528,2
33.159861989263696,3608.7091916137156,209963.8367733851,6.197319546303627,0.16520187356899885,8.594972915026943,2
15.654382696861607,4050.0558358351473,15178.393693850652,2.32901778887356,-0.7133799274487787,3.2056066168920356,1
26.05139425677276,3886.1078847708413,90241.93522822001,0.01942099484962844,-0.10918914284433034,2.0375628077898256,0
27.380842939229655,4871.376419139881,107414.73201220534,7.573934297271318,-0.28981046727362036,5.209012041373673,2
9.324237330723799,3924.2946202853736,2475.407012761461,9.852221185851826,-0.00867731192982335,9.111249272896229,3
48.48227292545147,5931.286320089229,793488.0710740074,8.101032071857844,0.7406580691081885,0.5311111206494159,2
38.77912788571962,3017.237805155645,363155.92366260017,4.6074641153845874,0.5517228773173037,7.681460471505789,1
46.98099718405304,6044.453345102488,710767.9018897575,9.038634941377074,-0.8320209972216821,5.7674849565932185,3
44.75188478633967,7224.108709583192,599569.6739971864,4.104378254452317,0.7806183955491286,4.311946253862988,1
29.935208942673146,4299.9211365728825,146770.24807175164,5.2540915015922405,-0.05646569770035281,7.466396396640095,2
46.10152432765353,3423.823796964417,665278.5159677191,4.776526376282876,0.4877242897719969,9.66166180197216,1
4.5157758523907825,4292.645916690601,195.68760552401017,4.481762487928594,-0.7199215374712957,2.3691414905106414,1
9.879544834715345,5268.113344293001,3030.9535279256456,7.754155785246119,0.34143905141409614,1.5221089142139843,2
2.3568417166358495,3770.2232407104925,20.098167361997817,5.272421383622225,-0.5273479647810841,9.1375292777047,2
16.33398350508689,4792.793032528961,17612.556299989097,3.174004049031909,-0.12323820571813693,6.722635466827307,1
19.494996755505152,2734.866168323822,32713.806863913927,2.5890000949081986,-0.9662742598357912,4.436061613463464,1
13.640316685517405,2755.51068930706,9373.150425769165,0.3870956965046595,-0.696778724139048,5.775269745616403,0
41.454001706681275,3995.4771470388387,458651.2836394883,5.836119667211629,-0.8158390137527605,7.481577661244816,2
17.901991002010103,4913.444414489861,24274.744682323133,2.307314539856332,-0.5205116541234831,7.753015797186601,1
14.1186320334003,3192.9003780177477,10574.848849236545,1.4898578809436671,-0.7999638199513555,9.20695239010775,0
27.180534549596597,7968.489355182621,104689.46431408449,6.5417613386385,0.3838200532391238,4.325743610066665,2
7.132118826240656,4117.15934627576,968.8688558115783,6.815280485637273,-0.9419201955815613,3.0047680091920106,2
40.129629339626575,4859.444678088862,409381.3174162197,7.524027373654083,0.23548100124999594,6.432676241219435,2
3.820077119620564,2759.8091950141543,108.95632760741577,5.040733194422529,-0.7185843383488515,4.21570620286735,2
49.34565813636581,8412.377329776742,844056.0939875866,8.941605505986827,0.8903229143557938,5.986524694094881,2
38.63501398790321,3790.737873250042,358454.2701515175,9.364064106448296,0.8661881462197085,4.257859404713907,3
10.015912508555203,3183.282347169325,3179.9246388858214,8.075635688526969,-0.5489937949580748,1.6146582881139275,2
0.37555364446775974,4071.1230916413883,0.03246025542784434,6.35957888526179,0.22884259644605898,4.747324841423689,2
40.79152527989622,7218.005867803454,433505.6945672532,3.044172326375975,-0.9439893610550831,6.940086437216225,1
35.37218145799609,2657.743405213219,263218.527295283,9.82961976698601,0.8635770861023482,8.012909695909734,3
36.47745768524526,3929.6763747526907,293147.3470248533,2.748620310247464,0.045974616383419376,4.983930140285814,1
38.58639029962869,3568.2761073230945,356877.8016454573,2.0345426506844064,-0.913553697164442,1.7358551130829691,1
3.794828121531109,5584.618206512388,106.45654957448659,4.4271195967279615,-0.31500001398372524,4.205408325529373,1
17.987439854359202,4077.8850467645757,24682.70437513408,0.5778373014167607,-0.8463010762775316,7.884309895532813,0
5.881866070303973,4335.37312916864,493.51795767135764,9.78515970207119,-0.21411112125328025,4.187306779109021,3
43.168860951192116,7367.748653407054,528563.3708419648,5.888451228600084,0.33985268432264615,6.995654856681801,2
31.20257652869514,6939.382970544875,169694.04403598682,5.573951395725111,-0.060220183917120806,5.121415448613089,2
16.611811440147193,2940.447290311569,18683.553279603057,6.561404836198202,-0.23255565056109107,2.4881089385830273,2
3.2715616792725792,5557.91638879729,63.33487151810318,4.975266241294294,-0.7616859089190704,7.981890029428436,1
15.618017853611544,5955.877536080176,15055.344664458711,0.3303145357744704,-0.5101219086126874,0.9337131952998017,0
16.326647769134677,3984.641970566878,17584.886998460293,6.126989775515564,-0.7997134245232977,5.296413799275991,2
36.5073482990694,3108.8043603232377,293988.9535210688,7.164577030794742,0.6149974633133215,2.168021239009709,2
31.914117820625133,7561.066661889471,183628.4439771629,4.173323115634291,-0.7295203440305549,0.763949722559619,1
44.371915854558694,3700.5429854965705,581940.5666196885,7.575382764991217,0.190746733097787,5.079045977124164,2
23.66352476558127,6774.965193052269,64458.17746748128,2.277742980390822,-0.31451917282230824,5.0456653437557435,1
6.067752872321255,7972.777886007484,550.2975709265506,2.2205531447511784,-0.548043230689633,7.098318926589637,1
35.69091488242745,7704.733662159537,271613.8315625686,1.6225557069988639,0.2789368789842075,7.473031861213859,0
38.06317392598318,2948.1330598079044,340225.99902918434,3.726227650293727,-0.08599538124611872,7.305135738059678,1
28.107732158717862,6790.226968569762,117730.86165783738,8.471650233536945,-0.19970906543088174,4.154631455875875,2
38.57126227973259,7827.442172556624,356388.3354889393,8.280841500869153,0.18570400978444312,6.35372889354297,2
24.740400258583097,4291.742132476005,75322.29173992072,3.834413837555403,-0.017464743019998563,5.8117579021752075,1
26.184368186161503,2925.4152025219023,91864.42198958782,5.895296172442563,-0.39303158289687845,4.273461385557504,2
21.434296816091624,5377.013122697103,45591.33836688317,7.2109550015844075,0.11812257553050332,6.012405672441333,2
1.3684144245303498,4373.158133621654,2.997517671479205,2.4196556785339496,0.3389971531013891,9.477753979392,1
5.483782206965892,7914.246521358165,386.1719216797033,1.6897294480885234,-0.9466136828262914,2.0096480624456357,0
1.668316365768039,4237.264896386109,5.997557709081515,9.721238972190987,-0.06825654218464927,9.067143748276711,3
31.85687952206264,3697.5905911019368,182478.33759769105,6.179397558964089,-0.8846334308329125,0.6292095884336638,2
15.7863634557087,3722.325242644097,15631.020811478258,9.814343061118302,-0.6271891718637779,3.153053207726441,3
25.47767748911867,4884.2295844852115,83475.57613738049,3.3841823114509686,0.12101746815594616,2.95263796125413,1
45.38756704891204,4994.670555275481,629910.9561792382,7.033286682741574,0.7323778305311615,6.301014568020967,2
12.53968223452886,6933.409799561602,6982.370013254064,2.233810329046965,0.7656113583769697,1.3991270225951742,1
20.578107859477925,4673.954403345768,39529.292131966904,2.61938971102639,-0.8601119797227375,8.835241357213562,1
37.802001813298126,7026.481514518186,332125.17413406295,5.123902191483544,-0.16178982742658676,8.302658943803909,2
11.51702845803196,3114.385864728835,5184.316890583669,3.202985073825632,0.16601296600910254,6.55545161488425,1
3.9412975004567703,2669.5069460293294,121.54504608859055,1.6845394227674388,-0.7058601908993132,4.638296934742758,0
14.558597500397024,2662.2693860164172,11773.846992394485,2.6361782128733666,0.5308644334895434,9.336264817206576,1
8.14494223397482,2877.861267764012,1542.08399541864,0.3671264607139878,0.4884705168744776,8.324390891733504,0
46.4919128518944,3614.5713099363634,685205.6773394695,7.047191978560091,0.8066820274135893,5.043219966004324,2
40.4252069402644,3295.153511583738,420032.48645944026,4.926245404287758,-0.983027975833114,7.048546209097681,1
